fact_id,product_id,category,record_date,stock_initial,units_received,units_sold,stock_final,days_since_last_order,last_order_qty,sales_avg_7_days,sale_price,lead_time_days,day_of_week,month,stockout_flag,target_units_sold
261,1,0,2026-05-18,29.0,0,1.0,28.0,21,44.0,1.14,4.5,2,0,5,False,0.0
262,1,0,2026-05-19,28.0,0,0.0,28.0,22,44.0,1.29,4.5,2,1,5,False,0.0
263,1,0,2026-05-20,28.0,0,0.0,28.0,23,44.0,0.57,4.5,2,2,5,False,1.0
264,1,0,2026-05-21,28.0,0,1.0,27.0,24,44.0,0.43,4.5,2,3,5,False,1.0
265,1,0,2026-05-22,27.0,0,1.0,26.0,25,44.0,0.57,4.5,2,4,5,False,0.0
266,1,0,2026-05-23,26.0,0,0.0,26.0,26,44.0,0.57,4.5,2,5,5,False,2.0
267,1,0,2026-05-24,26.0,0,2.0,24.0,27,44.0,0.43,4.5,2,6,5,False,2.0
268,1,0,2026-05-25,24.0,0,2.0,22.0,28,44.0,0.71,4.5,2,0,5,False,1.0
269,1,0,2026-05-26,22.0,0,1.0,21.0,29,44.0,0.86,4.5,2,1,5,False,1.0
270,1,0,2026-05-27,21.0,0,1.0,20.0,30,44.0,1.0,4.5,2,2,5,False,2.0
271,1,0,2026-05-28,20.0,0,2.0,18.0,31,44.0,1.14,4.5,2,3,5,False,2.0
272,1,0,2026-05-29,18.0,0,2.0,16.0,32,44.0,1.29,4.5,2,4,5,False,1.0
273,1,0,2026-05-30,16.0,0,1.0,15.0,33,44.0,1.43,4.5,2,5,5,False,1.0
274,1,0,2026-05-31,15.0,0,1.0,14.0,34,44.0,1.57,4.5,2,6,5,False,0.0
275,1,0,2026-06-01,14.0,0,0.0,14.0,35,44.0,1.43,4.5,2,0,6,False,2.0
276,1,0,2026-06-02,14.0,0,2.0,12.0,36,44.0,1.14,4.5,2,1,6,False,0.0
277,1,0,2026-06-03,12.0,0,0.0,12.0,37,44.0,1.29,4.5,2,2,6,False,1.0
278,1,0,2026-06-04,12.0,0,1.0,11.0,38,44.0,1.14,4.5,2,3,6,False,0.0
279,1,0,2026-06-05,11.0,0,0.0,11.0,39,44.0,1.0,4.5,2,4,6,False,2.0
280,1,0,2026-06-06,11.0,0,2.0,9.0,40,44.0,0.71,4.5,2,5,6,False,1.0
281,1,0,2026-06-07,9.0,0,1.0,8.0,41,44.0,0.86,4.5,2,6,6,False,0.0
282,1,0,2026-06-08,8.0,0,0.0,8.0,42,44.0,0.86,4.5,2,0,6,False,3.0
283,1,0,2026-06-09,8.0,0,3.0,5.0,43,44.0,0.86,4.5,2,1,6,False,3.0
284,1,0,2026-06-10,5.0,0,3.0,2.0,44,44.0,1.0,4.5,2,2,6,False,2.0
285,1,0,2026-06-11,2.0,0,2.0,0.0,0,46.0,1.43,4.5,2,3,6,True,2.0
286,1,0,2026-06-12,0.0,46,2.0,44.0,1,46.0,1.57,4.5,2,4,6,False,3.0
287,1,0,2026-06-13,44.0,0,3.0,41.0,2,46.0,1.86,4.5,2,5,6,False,2.0
288,1,0,2026-06-14,41.0,0,2.0,39.0,3,46.0,2.0,4.5,2,6,6,False,0.0
289,1,0,2026-06-15,39.0,0,0.0,39.0,4,46.0,2.14,4.5,2,0,6,False,0.0
290,1,0,2026-06-16,39.0,0,0.0,39.0,5,46.0,2.14,4.5,2,1,6,False,3.0
291,1,0,2026-06-17,39.0,0,3.0,36.0,6,46.0,1.71,4.5,2,2,6,False,3.0
292,1,0,2026-06-18,36.0,0,3.0,33.0,7,46.0,1.71,4.5,2,3,6,False,4.0
293,1,0,2026-06-19,33.0,0,4.0,29.0,8,46.0,1.86,4.5,2,4,6,False,1.0
294,1,0,2026-06-20,29.0,0,1.0,28.0,9,46.0,2.14,4.5,2,5,6,False,0.0
295,1,0,2026-06-21,28.0,0,0.0,28.0,10,46.0,1.86,4.5,2,6,6,False,4.0
296,1,0,2026-06-22,28.0,0,4.0,24.0,11,46.0,1.57,4.5,2,0,6,False,1.0
297,1,0,2026-06-23,24.0,0,1.0,23.0,12,46.0,2.14,4.5,2,1,6,False,0.0
298,1,0,2026-06-24,23.0,0,0.0,23.0,13,46.0,2.29,4.5,2,2,6,False,2.0
299,1,0,2026-06-25,23.0,0,2.0,21.0,14,46.0,1.86,4.5,2,3,6,False,2.0
301,2,1,2025-08-31,50.0,0,5.0,45.0,0,0.0,5.0,3.0,3,6,8,False,8.0
302,2,1,2025-09-01,45.0,0,8.0,37.0,1,0.0,5.0,3.0,3,0,9,False,8.0
303,2,1,2025-09-02,37.0,0,8.0,29.0,2,0.0,6.5,3.0,3,1,9,False,3.0
304,2,1,2025-09-03,29.0,0,3.0,26.0,0,21.0,7.0,3.0,3,2,9,False,9.0
305,2,1,2025-09-04,26.0,0,9.0,17.0,1,21.0,6.0,3.0,3,3,9,False,8.0
306,2,1,2025-09-05,17.0,21,8.0,30.0,2,21.0,6.6,3.0,3,4,9,False,6.0
307,2,1,2025-09-06,30.0,0,6.0,24.0,0,20.0,6.83,3.0,3,5,9,False,8.0
308,2,1,2025-09-07,24.0,0,8.0,16.0,1,20.0,6.71,3.0,3,6,9,False,6.0
309,2,1,2025-09-08,16.0,20,6.0,30.0,2,20.0,7.14,3.0,3,0,9,False,2.0
310,2,1,2025-09-09,30.0,0,2.0,28.0,0,20.0,6.86,3.0,3,1,9,False,4.0
311,2,1,2025-09-10,28.0,0,4.0,24.0,1,20.0,6.0,3.0,3,2,9,False,4.0
312,2,1,2025-09-11,24.0,20,4.0,40.0,2,20.0,6.14,3.0,3,3,9,False,2.0
313,2,1,2025-09-12,40.0,0,2.0,38.0,3,20.0,5.43,3.0,3,4,9,False,2.0
314,2,1,2025-09-13,38.0,0,2.0,36.0,4,20.0,4.57,3.0,3,5,9,False,6.0
315,2,1,2025-09-14,36.0,0,6.0,30.0,5,20.0,4.0,3.0,3,6,9,False,7.0
316,2,1,2025-09-15,30.0,0,7.0,23.0,0,20.0,3.71,3.0,3,0,9,False,4.0
317,2,1,2025-09-16,23.0,0,4.0,19.0,1,20.0,3.86,3.0,3,1,9,False,3.0
318,2,1,2025-09-17,19.0,20,3.0,36.0,2,20.0,4.14,3.0,3,2,9,False,6.0
319,2,1,2025-09-18,36.0,0,6.0,30.0,3,20.0,4.0,3.0,3,3,9,False,10.0
320,2,1,2025-09-19,30.0,0,10.0,20.0,0,20.0,4.29,3.0,3,4,9,False,6.0
321,2,1,2025-09-20,20.0,0,6.0,14.0,1,20.0,5.43,3.0,3,5,9,False,1.0
322,2,1,2025-09-21,14.0,20,1.0,33.0,2,20.0,6.0,3.0,3,6,9,False,5.0
323,2,1,2025-09-22,33.0,0,5.0,28.0,0,17.0,5.29,3.0,3,0,9,False,6.0
324,2,1,2025-09-23,28.0,0,6.0,22.0,1,17.0,5.0,3.0,3,1,9,False,3.0
325,2,1,2025-09-24,22.0,17,3.0,36.0,2,17.0,5.29,3.0,3,2,9,False,8.0
326,2,1,2025-09-25,36.0,0,8.0,28.0,3,17.0,5.29,3.0,3,3,9,False,5.0
327,2,1,2025-09-26,28.0,0,5.0,23.0,0,22.0,5.57,3.0,3,4,9,False,6.0
328,2,1,2025-09-27,23.0,0,6.0,17.0,1,22.0,4.86,3.0,3,5,9,False,6.0
329,2,1,2025-09-28,17.0,22,6.0,33.0,2,22.0,4.86,3.0,3,6,9,False,9.0
330,2,1,2025-09-29,33.0,0,9.0,24.0,0,17.0,5.57,3.0,3,0,9,False,13.0
331,2,1,2025-09-30,24.0,0,13.0,11.0,1,17.0,6.14,3.0,3,1,9,False,6.0
332,2,1,2025-10-01,11.0,17,6.0,22.0,2,17.0,7.14,3.0,3,2,10,False,12.0
333,2,1,2025-10-02,22.0,0,12.0,10.0,0,28.0,7.57,3.0,3,3,10,False,5.0
334,2,1,2025-10-03,10.0,0,5.0,5.0,1,28.0,8.14,3.0,3,4,10,False,5.0
335,2,1,2025-10-04,5.0,28,5.0,28.0,2,28.0,8.14,3.0,3,5,10,False,4.0
336,2,1,2025-10-05,28.0,0,4.0,24.0,0,22.0,8.0,3.0,3,6,10,False,6.0
337,2,1,2025-10-06,24.0,0,6.0,18.0,1,22.0,7.71,3.0,3,0,10,False,10.0
338,2,1,2025-10-07,18.0,22,10.0,30.0,2,22.0,7.29,3.0,3,1,10,False,6.0
339,2,1,2025-10-08,30.0,0,6.0,24.0,0,20.0,6.86,3.0,3,2,10,False,10.0
340,2,1,2025-10-09,24.0,0,10.0,14.0,1,20.0,6.86,3.0,3,3,10,False,6.0
341,2,1,2025-10-10,14.0,20,6.0,28.0,2,20.0,6.57,3.0,3,4,10,False,7.0
342,2,1,2025-10-11,28.0,0,7.0,21.0,0,22.0,6.71,3.0,3,5,10,False,7.0
343,2,1,2025-10-12,21.0,0,7.0,14.0,1,22.0,7.0,3.0,3,6,10,False,7.0
344,2,1,2025-10-13,14.0,22,7.0,29.0,2,22.0,7.43,3.0,3,0,10,False,3.0
345,2,1,2025-10-14,29.0,0,3.0,26.0,0,21.0,7.57,3.0,3,1,10,False,11.0
346,2,1,2025-10-15,26.0,0,11.0,15.0,1,21.0,6.57,3.0,3,2,10,False,8.0
347,2,1,2025-10-16,15.0,21,8.0,28.0,2,21.0,7.29,3.0,3,3,10,False,3.0
348,2,1,2025-10-17,28.0,0,3.0,25.0,0,22.0,7.0,3.0,3,4,10,False,4.0
349,2,1,2025-10-18,25.0,0,4.0,21.0,1,22.0,6.57,3.0,3,5,10,False,6.0
350,2,1,2025-10-19,21.0,22,6.0,37.0,2,22.0,6.14,3.0,3,6,10,False,8.0
351,2,1,2025-10-20,37.0,0,8.0,29.0,3,22.0,6.0,3.0,3,0,10,False,15.0
352,2,1,2025-10-21,29.0,0,15.0,14.0,0,21.0,6.14,3.0,3,1,10,False,6.0
353,2,1,2025-10-22,14.0,0,6.0,8.0,1,21.0,7.86,3.0,3,2,10,False,5.0
354,2,1,2025-10-23,8.0,21,5.0,24.0,2,21.0,7.14,3.0,3,3,10,False,5.0
355,2,1,2025-10-24,24.0,0,5.0,19.0,0,26.0,6.71,3.0,3,4,10,False,8.0
356,2,1,2025-10-25,19.0,0,8.0,11.0,1,26.0,7.0,3.0,3,5,10,False,5.0
357,2,1,2025-10-26,11.0,26,5.0,32.0,2,26.0,7.57,3.0,3,6,10,False,15.0
358,2,1,2025-10-27,32.0,0,15.0,17.0,0,18.0,7.43,3.0,3,0,10,False,11.0
359,2,1,2025-10-28,17.0,0,11.0,6.0,1,18.0,8.43,3.0,3,1,10,False,4.0
360,2,1,2025-10-29,6.0,18,4.0,20.0,2,18.0,7.86,3.0,3,2,10,False,8.0
361,2,1,2025-10-30,20.0,0,8.0,12.0,0,30.0,7.57,3.0,3,3,10,False,7.0
362,2,1,2025-10-31,12.0,0,7.0,5.0,1,30.0,8.0,3.0,3,4,10,False,6.0
363,2,1,2025-11-01,5.0,30,6.0,29.0,2,30.0,8.29,3.0,3,5,11,False,9.0
364,2,1,2025-11-02,29.0,0,9.0,20.0,0,21.0,8.0,3.0,3,6,11,False,9.0
365,2,1,2025-11-03,20.0,0,9.0,11.0,1,21.0,8.57,3.0,3,0,11,False,9.0
366,2,1,2025-11-04,11.0,21,9.0,23.0,2,21.0,7.71,3.0,3,1,11,False,1.0
367,2,1,2025-11-05,23.0,0,1.0,22.0,0,27.0,7.43,3.0,3,2,11,False,6.0
368,2,1,2025-11-06,22.0,0,6.0,16.0,1,27.0,7.0,3.0,3,3,11,False,11.0
369,2,1,2025-11-07,16.0,27,11.0,32.0,2,27.0,6.71,3.0,3,4,11,False,4.0
370,2,1,2025-11-08,32.0,0,4.0,28.0,0,18.0,7.29,3.0,3,5,11,False,2.0
371,2,1,2025-11-09,28.0,0,2.0,26.0,1,18.0,7.0,3.0,3,6,11,False,11.0
372,2,1,2025-11-10,26.0,18,11.0,33.0,2,18.0,6.0,3.0,3,0,11,False,8.0
373,2,1,2025-11-11,33.0,0,8.0,25.0,0,17.0,6.29,3.0,3,1,11,False,10.0
374,2,1,2025-11-12,25.0,0,10.0,15.0,1,17.0,6.14,3.0,3,2,11,False,3.0
375,2,1,2025-11-13,15.0,17,3.0,29.0,2,17.0,7.43,3.0,3,3,11,False,8.0
376,2,1,2025-11-14,29.0,0,8.0,21.0,0,21.0,7.0,3.0,3,4,11,False,5.0
377,2,1,2025-11-15,21.0,0,5.0,16.0,1,21.0,6.57,3.0,3,5,11,False,3.0
378,2,1,2025-11-16,16.0,21,3.0,34.0,2,21.0,6.71,3.0,3,6,11,False,7.0
379,2,1,2025-11-17,34.0,0,7.0,27.0,0,16.0,6.86,3.0,3,0,11,False,6.0
380,2,1,2025-11-18,27.0,0,6.0,21.0,1,16.0,6.29,3.0,3,1,11,False,11.0
381,2,1,2025-11-19,21.0,16,11.0,26.0,2,16.0,6.0,3.0,3,2,11,False,9.0
382,2,1,2025-11-20,26.0,0,9.0,17.0,0,24.0,6.14,3.0,3,3,11,False,10.0
383,2,1,2025-11-21,17.0,0,10.0,7.0,1,24.0,7.0,3.0,3,4,11,False,7.0
384,2,1,2025-11-22,7.0,24,7.0,24.0,2,24.0,7.29,3.0,3,5,11,False,4.0
385,2,1,2025-11-23,24.0,0,4.0,20.0,0,26.0,7.57,3.0,3,6,11,False,12.0
386,2,1,2025-11-24,20.0,0,12.0,8.0,1,26.0,7.71,3.0,3,0,11,False,7.0
387,2,1,2025-11-25,8.0,26,7.0,27.0,2,26.0,8.43,3.0,3,1,11,False,6.0
388,2,1,2025-11-26,27.0,0,6.0,21.0,0,23.0,8.57,3.0,3,2,11,False,11.0
389,2,1,2025-11-27,21.0,0,11.0,10.0,1,23.0,7.86,3.0,3,3,11,False,11.0
390,2,1,2025-11-28,10.0,23,11.0,22.0,2,23.0,8.14,3.0,3,4,11,False,4.0
391,2,1,2025-11-29,22.0,0,4.0,18.0,0,28.0,8.29,3.0,3,5,11,False,5.0
392,2,1,2025-11-30,18.0,0,5.0,13.0,1,28.0,7.86,3.0,3,6,11,False,6.0
393,2,1,2025-12-01,13.0,28,6.0,35.0,2,28.0,8.0,3.0,3,0,12,False,10.0
394,2,1,2025-12-02,35.0,0,10.0,25.0,0,15.0,7.14,3.0,3,1,12,False,9.0
395,2,1,2025-12-03,25.0,0,9.0,16.0,1,15.0,7.57,3.0,3,2,12,False,7.0
396,2,1,2025-12-04,16.0,15,7.0,24.0,2,15.0,8.0,3.0,3,3,12,False,7.0
397,2,1,2025-12-05,24.0,0,7.0,17.0,0,26.0,7.43,3.0,3,4,12,False,15.0
398,2,1,2025-12-06,17.0,0,15.0,2.0,1,26.0,6.86,3.0,3,5,12,False,3.0
399,2,1,2025-12-07,2.0,26,3.0,25.0,2,26.0,8.43,3.0,3,6,12,False,8.0
400,2,1,2025-12-08,25.0,0,8.0,17.0,0,25.0,8.14,3.0,3,0,12,False,6.0
401,2,1,2025-12-09,17.0,0,6.0,11.0,1,25.0,8.43,3.0,3,1,12,False,11.0
402,2,1,2025-12-10,11.0,25,11.0,25.0,2,25.0,7.86,3.0,3,2,12,False,10.0
403,2,1,2025-12-11,25.0,0,10.0,15.0,0,25.0,8.14,3.0,3,3,12,False,6.0
404,2,1,2025-12-12,15.0,0,6.0,9.0,1,25.0,8.57,3.0,3,4,12,False,7.0
405,2,1,2025-12-13,9.0,25,7.0,27.0,2,25.0,8.43,3.0,3,5,12,False,5.0
406,2,1,2025-12-14,27.0,0,5.0,22.0,0,23.0,7.29,3.0,3,6,12,False,15.0
407,2,1,2025-12-15,22.0,0,15.0,7.0,1,23.0,7.57,3.0,3,0,12,False,11.0
408,2,1,2025-12-16,7.0,23,11.0,19.0,2,23.0,8.57,3.0,3,1,12,False,9.0
409,2,1,2025-12-17,19.0,0,9.0,10.0,0,31.0,9.29,3.0,3,2,12,False,6.0
410,2,1,2025-12-18,10.0,0,6.0,4.0,1,31.0,9.0,3.0,3,3,12,False,10.0
411,2,1,2025-12-19,4.0,31,10.0,25.0,2,31.0,8.43,3.0,3,4,12,False,6.0
412,2,1,2025-12-20,25.0,0,6.0,19.0,0,25.0,9.0,3.0,3,5,12,False,7.0
413,2,1,2025-12-21,19.0,0,7.0,12.0,1,25.0,8.86,3.0,3,6,12,False,10.0
414,2,1,2025-12-22,12.0,25,10.0,27.0,2,25.0,9.14,3.0,3,0,12,False,13.0
415,2,1,2025-12-23,27.0,0,13.0,14.0,0,23.0,8.43,3.0,3,1,12,False,7.0
416,2,1,2025-12-24,14.0,0,7.0,7.0,1,23.0,8.71,3.0,3,2,12,False,10.0
417,2,1,2025-12-25,7.0,23,10.0,20.0,2,23.0,8.43,3.0,3,3,12,False,10.0
418,2,1,2025-12-26,20.0,0,10.0,10.0,0,30.0,9.0,3.0,3,4,12,False,2.0
419,2,1,2025-12-27,10.0,0,2.0,8.0,1,30.0,9.0,3.0,3,5,12,False,4.0
420,2,1,2025-12-28,8.0,30,4.0,34.0,2,30.0,8.43,3.0,3,6,12,False,8.0
421,2,1,2025-12-29,34.0,0,8.0,26.0,0,16.0,8.0,3.0,3,0,12,False,13.0
422,2,1,2025-12-30,26.0,0,13.0,13.0,1,16.0,7.71,3.0,3,1,12,False,10.0
423,2,1,2025-12-31,13.0,16,10.0,19.0,2,16.0,7.71,3.0,3,2,12,False,7.0
424,2,1,2026-01-01,19.0,0,7.0,12.0,0,31.0,8.14,3.0,3,3,1,False,9.0
425,2,1,2026-01-02,12.0,0,9.0,3.0,1,31.0,7.71,3.0,3,4,1,False,11.0
426,2,1,2026-01-03,3.0,31,11.0,23.0,2,31.0,7.57,3.0,3,5,1,False,10.0
427,2,1,2026-01-04,23.0,0,10.0,13.0,0,27.0,8.86,3.0,3,6,1,False,13.0
428,2,1,2026-01-05,13.0,0,13.0,0.0,1,27.0,9.71,3.0,3,0,1,True,10.0
429,2,1,2026-01-06,0.0,27,10.0,17.0,2,27.0,10.43,3.0,3,1,1,False,7.0
430,2,1,2026-01-07,17.0,0,7.0,10.0,0,33.0,10.0,3.0,3,2,1,False,8.0
431,2,1,2026-01-08,10.0,0,8.0,2.0,1,33.0,9.57,3.0,3,3,1,False,13.0
432,2,1,2026-01-09,2.0,33,13.0,22.0,2,33.0,9.71,3.0,3,4,1,False,6.0
433,2,1,2026-01-10,22.0,0,6.0,16.0,0,28.0,10.29,3.0,3,5,1,False,3.0
434,2,1,2026-01-11,16.0,0,3.0,13.0,1,28.0,9.57,3.0,3,6,1,False,14.0
435,2,1,2026-01-12,13.0,28,14.0,27.0,2,28.0,8.57,3.0,3,0,1,False,9.0
436,2,1,2026-01-13,27.0,0,9.0,18.0,0,23.0,8.71,3.0,3,1,1,False,13.0
437,2,1,2026-01-14,18.0,0,13.0,5.0,1,23.0,8.57,3.0,3,2,1,False,9.0
438,2,1,2026-01-15,5.0,23,9.0,19.0,2,23.0,9.43,3.0,3,3,1,False,12.0
439,2,1,2026-01-16,19.0,0,12.0,7.0,0,31.0,9.57,3.0,3,4,1,False,5.0
440,2,1,2026-01-17,7.0,0,5.0,2.0,1,31.0,9.43,3.0,3,5,1,False,0.0
441,2,1,2026-01-18,2.0,31,0.0,33.0,2,31.0,9.29,3.0,3,6,1,False,9.0
442,2,1,2026-01-19,33.0,0,9.0,24.0,0,17.0,8.86,3.0,3,0,1,False,13.0
443,2,1,2026-01-20,24.0,0,13.0,11.0,1,17.0,8.14,3.0,3,1,1,False,18.0
444,2,1,2026-01-21,11.0,17,18.0,10.0,2,17.0,8.71,3.0,3,2,1,False,9.0
445,2,1,2026-01-22,10.0,0,9.0,1.0,0,40.0,9.43,3.0,3,3,1,False,1.0
446,2,1,2026-01-23,1.0,0,1.0,0.0,1,40.0,9.43,3.0,3,4,1,True,3.0
447,2,1,2026-01-24,0.0,40,3.0,37.0,2,40.0,7.86,3.0,3,5,1,False,3.0
448,2,1,2026-01-25,37.0,0,3.0,34.0,3,40.0,7.57,3.0,3,6,1,False,7.0
449,2,1,2026-01-26,34.0,0,7.0,27.0,0,16.0,8.0,3.0,3,0,1,False,12.0
450,2,1,2026-01-27,27.0,0,12.0,15.0,1,16.0,7.71,3.0,3,1,1,False,5.0
451,2,1,2026-01-28,15.0,16,5.0,26.0,2,16.0,7.57,3.0,3,2,1,False,8.0
452,2,1,2026-01-29,26.0,0,8.0,18.0,0,24.0,5.71,3.0,3,3,1,False,8.0
453,2,1,2026-01-30,18.0,0,8.0,10.0,1,24.0,5.57,3.0,3,4,1,False,8.0
454,2,1,2026-01-31,10.0,24,8.0,26.0,2,24.0,6.57,3.0,3,5,1,False,7.0
455,2,1,2026-02-01,26.0,0,7.0,19.0,0,24.0,7.29,3.0,3,6,2,False,13.0
456,2,1,2026-02-02,19.0,0,13.0,6.0,1,24.0,7.86,3.0,3,0,2,False,12.0
457,2,1,2026-02-03,6.0,24,12.0,18.0,2,24.0,8.71,3.0,3,1,2,False,11.0
458,2,1,2026-02-04,18.0,0,11.0,7.0,0,32.0,8.71,3.0,3,2,2,False,6.0
459,2,1,2026-02-05,7.0,0,6.0,1.0,1,32.0,9.57,3.0,3,3,2,False,5.0
460,2,1,2026-02-06,1.0,32,5.0,28.0,2,32.0,9.29,3.0,3,4,2,False,4.0
461,2,1,2026-02-07,28.0,0,4.0,24.0,0,22.0,8.86,3.0,3,5,2,False,7.0
462,2,1,2026-02-08,24.0,0,7.0,17.0,1,22.0,8.29,3.0,3,6,2,False,9.0
463,2,1,2026-02-09,17.0,22,9.0,30.0,2,22.0,8.29,3.0,3,0,2,False,10.0
464,2,1,2026-02-10,30.0,0,10.0,20.0,0,20.0,7.71,3.0,3,1,2,False,9.0
465,2,1,2026-02-11,20.0,0,9.0,11.0,1,20.0,7.43,3.0,3,2,2,False,11.0
466,2,1,2026-02-12,11.0,20,11.0,20.0,2,20.0,7.14,3.0,3,3,2,False,6.0
467,2,1,2026-02-13,20.0,0,6.0,14.0,0,30.0,7.86,3.0,3,4,2,False,6.0
468,2,1,2026-02-14,14.0,0,6.0,8.0,1,30.0,8.0,3.0,3,5,2,False,8.0
469,2,1,2026-02-15,8.0,30,8.0,30.0,2,30.0,8.29,3.0,3,6,2,False,12.0
470,2,1,2026-02-16,30.0,0,12.0,18.0,0,20.0,8.43,3.0,3,0,2,False,7.0
471,2,1,2026-02-17,18.0,0,7.0,11.0,1,20.0,8.86,3.0,3,1,2,False,4.0
472,2,1,2026-02-18,11.0,20,4.0,27.0,2,20.0,8.43,3.0,3,2,2,False,6.0
473,2,1,2026-02-19,27.0,0,6.0,21.0,0,23.0,7.71,3.0,3,3,2,False,16.0
474,2,1,2026-02-20,21.0,0,16.0,5.0,1,23.0,7.0,3.0,3,4,2,False,6.0
475,2,1,2026-02-21,5.0,23,6.0,22.0,2,23.0,8.43,3.0,3,5,2,False,5.0
476,2,1,2026-02-22,22.0,0,5.0,17.0,0,28.0,8.43,3.0,3,6,2,False,11.0
477,2,1,2026-02-23,17.0,0,11.0,6.0,1,28.0,8.0,3.0,3,0,2,False,13.0
478,2,1,2026-02-24,6.0,28,13.0,21.0,2,28.0,7.86,3.0,3,1,2,False,10.0
479,2,1,2026-02-25,21.0,0,10.0,11.0,0,29.0,8.71,3.0,3,2,2,False,10.0
480,2,1,2026-02-26,11.0,0,10.0,1.0,1,29.0,9.57,3.0,3,3,2,False,8.0
481,2,1,2026-02-27,1.0,29,8.0,22.0,2,29.0,10.14,3.0,3,4,2,False,8.0
482,2,1,2026-02-28,22.0,0,8.0,14.0,0,28.0,9.0,3.0,3,5,2,False,2.0
483,2,1,2026-03-01,14.0,0,2.0,12.0,1,28.0,9.29,3.0,3,6,3,False,11.0
484,2,1,2026-03-02,12.0,28,11.0,29.0,2,28.0,8.86,3.0,3,0,3,False,7.0
485,2,1,2026-03-03,29.0,0,7.0,22.0,0,21.0,8.86,3.0,3,1,3,False,14.0
486,2,1,2026-03-04,22.0,0,14.0,8.0,1,21.0,8.0,3.0,3,2,3,False,12.0
487,2,1,2026-03-05,8.0,21,12.0,17.0,2,21.0,8.57,3.0,3,3,3,False,8.0
488,2,1,2026-03-06,17.0,0,8.0,9.0,0,33.0,8.86,3.0,3,4,3,False,9.0
489,2,1,2026-03-07,9.0,0,9.0,0.0,1,33.0,8.86,3.0,3,5,3,True,2.0
490,2,1,2026-03-08,0.0,33,2.0,31.0,2,33.0,9.0,3.0,3,6,3,False,14.0
491,2,1,2026-03-09,31.0,0,14.0,17.0,0,19.0,9.0,3.0,3,0,3,False,7.0
492,2,1,2026-03-10,17.0,0,7.0,10.0,1,19.0,9.43,3.0,3,1,3,False,8.0
493,2,1,2026-03-11,10.0,19,8.0,21.0,2,19.0,9.43,3.0,3,2,3,False,9.0
494,2,1,2026-03-12,21.0,0,9.0,12.0,0,29.0,8.57,3.0,3,3,3,False,7.0
495,2,1,2026-03-13,12.0,0,7.0,5.0,1,29.0,8.14,3.0,3,4,3,False,2.0
496,2,1,2026-03-14,5.0,29,2.0,32.0,2,29.0,8.0,3.0,3,5,3,False,7.0
497,2,1,2026-03-15,32.0,0,7.0,25.0,0,18.0,7.0,3.0,3,6,3,False,11.0
498,2,1,2026-03-16,25.0,0,11.0,14.0,1,18.0,7.71,3.0,3,0,3,False,9.0
499,2,1,2026-03-17,14.0,18,9.0,23.0,2,18.0,7.29,3.0,3,1,3,False,2.0
500,2,1,2026-03-18,23.0,0,2.0,21.0,0,27.0,7.57,3.0,3,2,3,False,8.0
501,2,1,2026-03-19,21.0,0,8.0,13.0,1,27.0,6.71,3.0,3,3,3,False,11.0
502,2,1,2026-03-20,13.0,27,11.0,29.0,2,27.0,6.57,3.0,3,4,3,False,9.0
503,2,1,2026-03-21,29.0,0,9.0,20.0,0,21.0,7.14,3.0,3,5,3,False,4.0
504,2,1,2026-03-22,20.0,0,4.0,16.0,1,21.0,8.14,3.0,3,6,3,False,12.0
505,2,1,2026-03-23,16.0,21,12.0,25.0,2,21.0,7.71,3.0,3,0,3,False,12.0
506,2,1,2026-03-24,25.0,0,12.0,13.0,0,25.0,7.86,3.0,3,1,3,False,12.0
507,2,1,2026-03-25,13.0,0,12.0,1.0,1,25.0,8.29,3.0,3,2,3,False,12.0
508,2,1,2026-03-26,1.0,25,12.0,14.0,2,25.0,9.71,3.0,3,3,3,False,5.0
509,2,1,2026-03-27,14.0,0,5.0,9.0,0,36.0,10.29,3.0,3,4,3,False,6.0
510,2,1,2026-03-28,9.0,0,6.0,3.0,1,36.0,9.43,3.0,3,5,3,False,6.0
511,2,1,2026-03-29,3.0,36,6.0,33.0,2,36.0,9.0,3.0,3,6,3,False,12.0
512,2,1,2026-03-30,33.0,0,12.0,21.0,0,17.0,9.29,3.0,3,0,3,False,10.0
513,2,1,2026-03-31,21.0,0,10.0,11.0,1,17.0,9.29,3.0,3,1,3,False,8.0
514,2,1,2026-04-01,11.0,17,8.0,20.0,2,17.0,9.0,3.0,3,2,4,False,12.0
515,2,1,2026-04-02,20.0,0,12.0,8.0,0,30.0,8.43,3.0,3,3,4,False,8.0
516,2,1,2026-04-03,8.0,0,8.0,0.0,1,30.0,8.43,3.0,3,4,4,True,7.0
517,2,1,2026-04-04,0.0,30,7.0,23.0,2,30.0,8.86,3.0,3,5,4,False,3.0
518,2,1,2026-04-05,23.0,0,3.0,20.0,0,27.0,9.0,3.0,3,6,4,False,9.0
519,2,1,2026-04-06,20.0,0,9.0,11.0,1,27.0,8.57,3.0,3,0,4,False,11.0
520,2,1,2026-04-07,11.0,27,11.0,27.0,2,27.0,8.14,3.0,3,1,4,False,3.0
521,2,1,2026-04-08,27.0,0,3.0,24.0,0,23.0,8.29,3.0,3,2,4,False,9.0
522,2,1,2026-04-09,24.0,0,9.0,15.0,1,23.0,7.57,3.0,3,3,4,False,8.0
523,2,1,2026-04-10,15.0,23,8.0,30.0,2,23.0,7.14,3.0,3,4,4,False,9.0
